cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.3615, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.2066, 'grad_norm': 2.2666218280792236, 'learning_rate': 1.4145292073473442e-05, 'epoch': 1.79}
{'loss': 0.2244, 'grad_norm': 2.1513938903808594, 'learning_rate': 1.4128744001323846e-05, 'epoch': 1.8}
{'loss': 0.2147, 'grad_norm': 1.7574340105056763, 'learning_rate': 1.4112195929174253e-05, 'epoch': 1.8}
{'loss': 0.208, 'grad_norm': 4.278281211853027, 'learning_rate': 1.4095647857024658e-05, 'epoch': 1.81}
{'loss': 0.2027, 'grad_norm': 2.366441011428833, 'learning_rate': 1.4079099784875063e-05, 'epoch': 1.81}
{'loss': 0.1886, 'grad_norm': 2.043961524963379, 'learning_rate': 1.406255171272547e-05, 'epoch': 1.82}
{'loss': 0.1273, 'grad_norm': 2.3158905506134033, 'learning_rate': 1.4046003640575873e-05, 'epoch': 1.82}
{'eval_loss': 0.23581410944461823, 'eval_accuracy': 0.9229308170366656, 'eval_precision': 0.6982248520710059, 'eval_recall': 0.7428859229413246, 'eval_f1': 0.7198633479746218, 'eval_runtime': 6.3427, 'eval_samples_per_second': 640.266, 'eval_steps_per_second': 80.092, 'epoch': 1.82}
{'loss': 0.2576, 'grad_norm': 2.792473077774048, 'learning_rate': 1.402945556842628e-05, 'epoch': 1.83}
{'loss': 0.1602, 'grad_norm': 2.615295171737671, 'learning_rate': 1.4012907496276684e-05, 'epoch': 1.83}
{'loss': 0.198, 'grad_norm': 4.305955410003662, 'learning_rate': 1.3996359424127091e-05, 'epoch': 1.84}
{'loss': 0.1636, 'grad_norm': 2.135096311569214, 'learning_rate': 1.3979811351977495e-05, 'epoch': 1.84}
{'loss': 0.222, 'grad_norm': 2.832609176635742, 'learning_rate': 1.3963263279827901e-05, 'epoch': 1.85}
{'loss': 0.2733, 'grad_norm': 1.4855066537857056, 'learning_rate': 1.3946715207678307e-05, 'epoch': 1.85}
{'loss': 0.2456, 'grad_norm': 2.3962290287017822, 'learning_rate': 1.3930167135528711e-05, 'epoch': 1.86}
{'loss': 0.1486, 'grad_norm': 1.4464783668518066, 'learning_rate': 1.3913619063379119e-05, 'epoch': 1.86}
{'loss': 0.1437, 'grad_norm': 1.636041522026062, 'learning_rate': 1.3897070991229523e-05, 'epoch': 1.87}
{'loss': 0.2124, 'grad_norm': 2.1923999786376953, 'learning_rate': 1.3880522919079929e-05, 'epoch': 1.87}
{'eval_loss': 0.23498381674289703, 'eval_accuracy': 0.9246478552217714, 'eval_precision': 0.7047020427897981, 'eval_recall': 0.7340720221606648, 'eval_f1': 0.7190872648781992, 'eval_runtime': 6.337, 'eval_samples_per_second': 640.84, 'eval_steps_per_second': 80.164, 'epoch': 1.87}
{'loss': 0.2816, 'grad_norm': 4.912562847137451, 'learning_rate': 1.3863974846930335e-05, 'epoch': 1.88}
{'loss': 0.1899, 'grad_norm': 1.4593303203582764, 'learning_rate': 1.3847426774780739e-05, 'epoch': 1.88}
{'loss': 0.2806, 'grad_norm': 4.615045070648193, 'learning_rate': 1.3830878702631145e-05, 'epoch': 1.89}
{'loss': 0.258, 'grad_norm': 2.5060436725616455, 'learning_rate': 1.3814330630481549e-05, 'epoch': 1.89}
{'loss': 0.2339, 'grad_norm': 2.5547025203704834, 'learning_rate': 1.3797782558331956e-05, 'epoch': 1.9}
{'loss': 0.1979, 'grad_norm': 2.8540613651275635, 'learning_rate': 1.378123448618236e-05, 'epoch': 1.9}
{'loss': 0.1703, 'grad_norm': 1.7802917957305908, 'learning_rate': 1.3764686414032766e-05, 'epoch': 1.91}
{'loss': 0.2353, 'grad_norm': 2.6830437183380127, 'learning_rate': 1.3748138341883172e-05, 'epoch': 1.91}
{'loss': 0.2399, 'grad_norm': 3.9644689559936523, 'learning_rate': 1.3731590269733576e-05, 'epoch': 1.92}
{'loss': 0.2011, 'grad_norm': 3.225311279296875, 'learning_rate': 1.3715042197583984e-05, 'epoch': 1.92}
{'eval_loss': 0.2338644117116928, 'eval_accuracy': 0.9232651076567747, 'eval_precision': 0.7007272727272728, 'eval_recall': 0.727902291614203, 'eval_f1': 0.7140563241106719, 'eval_runtime': 6.326, 'eval_samples_per_second': 641.955, 'eval_steps_per_second': 80.304, 'epoch': 1.92}
{'loss': 0.142, 'grad_norm': 3.4409589767456055, 'learning_rate': 1.3698494125434388e-05, 'epoch': 1.93}
{'loss': 0.2587, 'grad_norm': 2.6151773929595947, 'learning_rate': 1.3681946053284794e-05, 'epoch': 1.93}
{'loss': 0.2118, 'grad_norm': 1.5098824501037598, 'learning_rate': 1.3665397981135198e-05, 'epoch': 1.94}
{'loss': 0.1939, 'grad_norm': 2.4723026752471924, 'learning_rate': 1.3648849908985604e-05, 'epoch': 1.94}
{'loss': 0.2507, 'grad_norm': 3.6917219161987305, 'learning_rate': 1.363230183683601e-05, 'epoch': 1.94}
{'loss': 0.1734, 'grad_norm': 3.1460564136505127, 'learning_rate': 1.3615753764686414e-05, 'epoch': 1.95}
{'loss': 0.1866, 'grad_norm': 2.10010027885437, 'learning_rate': 1.3599205692536822e-05, 'epoch': 1.95}
{'loss': 0.2107, 'grad_norm': 3.1730916500091553, 'learning_rate': 1.3582657620387226e-05, 'epoch': 1.96}
{'loss': 0.1824, 'grad_norm': 7.268263816833496, 'learning_rate': 1.3566109548237632e-05, 'epoch': 1.96}
{'loss': 0.1925, 'grad_norm': 3.42155122756958, 'learning_rate': 1.3549561476088037e-05, 'epoch': 1.97}
{'eval_loss': 0.2309354841709137, 'eval_accuracy': 0.9245262949962773, 'eval_precision': 0.6974365004703669, 'eval_recall': 0.746789221858474, 'eval_f1': 0.7212696096315213, 'eval_runtime': 6.2926, 'eval_samples_per_second': 645.359, 'eval_steps_per_second': 80.729, 'epoch': 1.97}
{'loss': 0.199, 'grad_norm': 5.478256702423096, 'learning_rate': 1.3533013403938442e-05, 'epoch': 1.97}
{'loss': 0.2064, 'grad_norm': 2.563206195831299, 'learning_rate': 1.3516465331788848e-05, 'epoch': 1.98}
{'loss': 0.1877, 'grad_norm': 5.0170674324035645, 'learning_rate': 1.3499917259639252e-05, 'epoch': 1.98}
{'loss': 0.1492, 'grad_norm': 1.6695705652236938, 'learning_rate': 1.348336918748966e-05, 'epoch': 1.99}
{'loss': 0.2181, 'grad_norm': 1.9066505432128906, 'learning_rate': 1.3466821115340063e-05, 'epoch': 1.99}
{'loss': 0.1726, 'grad_norm': 2.2454328536987305, 'learning_rate': 1.345027304319047e-05, 'epoch': 2.0}
{'loss': 0.1315, 'grad_norm': 1.3681933879852295, 'learning_rate': 1.3433724971040875e-05, 'epoch': 2.0}
{'loss': 0.1633, 'grad_norm': 2.3605198860168457, 'learning_rate': 1.341717689889128e-05, 'epoch': 2.01}
{'loss': 0.1184, 'grad_norm': 2.3834002017974854, 'learning_rate': 1.3400628826741687e-05, 'epoch': 2.01}
{'loss': 0.1767, 'grad_norm': 4.3764967918396, 'learning_rate': 1.3384080754592091e-05, 'epoch': 2.02}
{'eval_loss': 0.2409595102071762, 'eval_accuracy': 0.9227940617829846, 'eval_precision': 0.680089988751406, 'eval_recall': 0.761269201712415, 'eval_f1': 0.718393536121673, 'eval_runtime': 6.3552, 'eval_samples_per_second': 639.006, 'eval_steps_per_second': 79.935, 'epoch': 2.02}
{'loss': 0.1491, 'grad_norm': 3.7972755432128906, 'learning_rate': 1.3367532682442497e-05, 'epoch': 2.02}
{'loss': 0.1234, 'grad_norm': 2.162769079208374, 'learning_rate': 1.3350984610292903e-05, 'epoch': 2.03}
{'loss': 0.1876, 'grad_norm': 4.3987627029418945, 'learning_rate': 1.3334436538143307e-05, 'epoch': 2.03}
{'loss': 0.1777, 'grad_norm': 3.7290308475494385, 'learning_rate': 1.3317888465993713e-05, 'epoch': 2.04}
{'loss': 0.159, 'grad_norm': 3.003502607345581, 'learning_rate': 1.3301340393844117e-05, 'epoch': 2.04}
{'loss': 0.1092, 'grad_norm': 3.2054712772369385, 'learning_rate': 1.3284792321694525e-05, 'epoch': 2.05}
{'loss': 0.1312, 'grad_norm': 2.520475149154663, 'learning_rate': 1.3268244249544929e-05, 'epoch': 2.05}
{'loss': 0.1581, 'grad_norm': 2.141969919204712, 'learning_rate': 1.3251696177395335e-05, 'epoch': 2.06}
{'loss': 0.2102, 'grad_norm': 3.0899734497070312, 'learning_rate': 1.323514810524574e-05, 'epoch': 2.06}
{'loss': 0.0821, 'grad_norm': 1.6696282625198364, 'learning_rate': 1.3218600033096145e-05, 'epoch': 2.07}
{'eval_loss': 0.24299412965774536, 'eval_accuracy': 0.9264408685478112, 'eval_precision': 0.7086861843697072, 'eval_recall': 0.7375975824729287, 'eval_f1': 0.722852912142152, 'eval_runtime': 6.3181, 'eval_samples_per_second': 642.755, 'eval_steps_per_second': 80.404, 'epoch': 2.07}
{'loss': 0.1869, 'grad_norm': 1.7395275831222534, 'learning_rate': 1.3202051960946552e-05, 'epoch': 2.07}
{'loss': 0.1911, 'grad_norm': 3.7918426990509033, 'learning_rate': 1.3185503888796956e-05, 'epoch': 2.08}
{'loss': 0.1323, 'grad_norm': 1.8406773805618286, 'learning_rate': 1.3168955816647362e-05, 'epoch': 2.08}
{'loss': 0.191, 'grad_norm': 2.683922290802002, 'learning_rate': 1.3152407744497766e-05, 'epoch': 2.09}
{'loss': 0.2391, 'grad_norm': 5.862577438354492, 'learning_rate': 1.3135859672348172e-05, 'epoch': 2.09}
{'loss': 0.1736, 'grad_norm': 4.39892053604126, 'learning_rate': 1.3119311600198578e-05, 'epoch': 2.1}
{'loss': 0.1341, 'grad_norm': 1.6240477561950684, 'learning_rate': 1.3102763528048982e-05, 'epoch': 2.1}
{'loss': 0.1308, 'grad_norm': 2.840552806854248, 'learning_rate': 1.308621545589939e-05, 'epoch': 2.11}
{'loss': 0.1779, 'grad_norm': 1.9666987657546997, 'learning_rate': 1.3069667383749794e-05, 'epoch': 2.11}
{'loss': 0.1029, 'grad_norm': 0.7869330048561096, 'learning_rate': 1.30531193116002e-05, 'epoch': 2.12}
{'eval_loss': 0.2450004667043686, 'eval_accuracy': 0.9247086353345185, 'eval_precision': 0.7202426080363912, 'eval_recall': 0.7177033492822966, 'eval_f1': 0.7189707366296668, 'eval_runtime': 6.3367, 'eval_samples_per_second': 640.875, 'eval_steps_per_second': 80.169, 'epoch': 2.12}
{'loss': 0.1871, 'grad_norm': 3.4528067111968994, 'learning_rate': 1.3036571239450606e-05, 'epoch': 2.12}
{'loss': 0.1335, 'grad_norm': 4.370038032531738, 'learning_rate': 1.302002316730101e-05, 'epoch': 2.13}
{'loss': 0.1525, 'grad_norm': 3.8455073833465576, 'learning_rate': 1.3003475095151417e-05, 'epoch': 2.13}
{'loss': 0.1479, 'grad_norm': 2.08219051361084, 'learning_rate': 1.2986927023001822e-05, 'epoch': 2.14}
{'loss': 0.2154, 'grad_norm': 3.184272527694702, 'learning_rate': 1.2970378950852227e-05, 'epoch': 2.14}
{'loss': 0.1317, 'grad_norm': 2.473029375076294, 'learning_rate': 1.2953830878702632e-05, 'epoch': 2.15}
{'loss': 0.1511, 'grad_norm': 1.2383930683135986, 'learning_rate': 1.2937282806553037e-05, 'epoch': 2.15}
{'loss': 0.2032, 'grad_norm': 1.8498045206069946, 'learning_rate': 1.2920734734403443e-05, 'epoch': 2.16}
{'loss': 0.1621, 'grad_norm': 1.7296568155288696, 'learning_rate': 1.2904186662253847e-05, 'epoch': 2.16}
{'loss': 0.1593, 'grad_norm': 2.3517861366271973, 'learning_rate': 1.2887638590104255e-05, 'epoch': 2.17}
{'eval_loss': 0.2463637888431549, 'eval_accuracy': 0.924951755785507, 'eval_precision': 0.7086681275870466, 'eval_recall': 0.7329388063460086, 'eval_f1': 0.7205991582074772, 'eval_runtime': 6.3402, 'eval_samples_per_second': 640.519, 'eval_steps_per_second': 80.124, 'epoch': 2.17}
{'loss': 0.163, 'grad_norm': 3.7817389965057373, 'learning_rate': 1.287109051795466e-05, 'epoch': 2.17}
{'loss': 0.1547, 'grad_norm': 2.464526891708374, 'learning_rate': 1.2854542445805065e-05, 'epoch': 2.18}
{'loss': 0.1062, 'grad_norm': 5.210042476654053, 'learning_rate': 1.283799437365547e-05, 'epoch': 2.18}
{'loss': 0.1611, 'grad_norm': 2.7290613651275635, 'learning_rate': 1.2821446301505875e-05, 'epoch': 2.19}
{'loss': 0.1468, 'grad_norm': 4.017590045928955, 'learning_rate': 1.2804898229356283e-05, 'epoch': 2.19}
{'loss': 0.1796, 'grad_norm': 4.36922025680542, 'learning_rate': 1.2788350157206685e-05, 'epoch': 2.2}
{'loss': 0.2812, 'grad_norm': 3.137490749359131, 'learning_rate': 1.2771802085057093e-05, 'epoch': 2.2}
{'loss': 0.1995, 'grad_norm': 1.70901358127594, 'learning_rate': 1.2755254012907497e-05, 'epoch': 2.21}
{'loss': 0.1355, 'grad_norm': 6.338887691497803, 'learning_rate': 1.2738705940757903e-05, 'epoch': 2.21}
{'loss': 0.1244, 'grad_norm': 4.8467230796813965, 'learning_rate': 1.2722157868608309e-05, 'epoch': 2.22}
{'eval_loss': 0.24771709740161896, 'eval_accuracy': 0.9232195225722144, 'eval_precision': 0.6913119533527696, 'eval_recall': 0.7464114832535885, 'eval_f1': 0.7178058969546527, 'eval_runtime': 6.4853, 'eval_samples_per_second': 626.186, 'eval_steps_per_second': 78.331, 'epoch': 2.22}
{'loss': 0.1341, 'grad_norm': 2.807245969772339, 'learning_rate': 1.2705609796458713e-05, 'epoch': 2.22}
{'loss': 0.1551, 'grad_norm': 3.791806936264038, 'learning_rate': 1.268906172430912e-05, 'epoch': 2.23}
{'loss': 0.1427, 'grad_norm': 4.017853260040283, 'learning_rate': 1.2672513652159524e-05, 'epoch': 2.23}
{'loss': 0.1464, 'grad_norm': 3.0810024738311768, 'learning_rate': 1.265596558000993e-05, 'epoch': 2.24}
{'loss': 0.1643, 'grad_norm': 4.787479400634766, 'learning_rate': 1.2639417507860334e-05, 'epoch': 2.24}
{'loss': 0.1373, 'grad_norm': 2.8559494018554688, 'learning_rate': 1.262286943571074e-05, 'epoch': 2.25}
{'loss': 0.1933, 'grad_norm': 4.706110954284668, 'learning_rate': 1.2606321363561146e-05, 'epoch': 2.25}
{'loss': 0.2438, 'grad_norm': 2.9576196670532227, 'learning_rate': 1.258977329141155e-05, 'epoch': 2.26}
{'loss': 0.1559, 'grad_norm': 4.341744422912598, 'learning_rate': 1.2573225219261958e-05, 'epoch': 2.26}
{'loss': 0.1634, 'grad_norm': 2.9163317680358887, 'learning_rate': 1.2556677147112362e-05, 'epoch': 2.26}
{'eval_loss': 0.2443622648715973, 'eval_accuracy': 0.9242983695734756, 'eval_precision': 0.6890951276102089, 'eval_recall': 0.7479224376731302, 'eval_f1': 0.7173046733486294, 'eval_runtime': 6.33, 'eval_samples_per_second': 641.551, 'eval_steps_per_second': 80.253, 'epoch': 2.26}
{'loss': 0.1538, 'grad_norm': 1.6049989461898804, 'learning_rate': 1.2541783882177728e-05, 'epoch': 2.27}
{'loss': 0.1759, 'grad_norm': 9.261086463928223, 'learning_rate': 1.2525235810028133e-05, 'epoch': 2.27}
{'loss': 0.1233, 'grad_norm': 2.5697402954101562, 'learning_rate': 1.2508687737878538e-05, 'epoch': 2.28}
{'loss': 0.1902, 'grad_norm': 5.41583251953125, 'learning_rate': 1.2492139665728943e-05, 'epoch': 2.28}
{'loss': 0.2483, 'grad_norm': 3.3966734409332275, 'learning_rate': 1.2475591593579348e-05, 'epoch': 2.29}
{'loss': 0.1701, 'grad_norm': 2.5840139389038086, 'learning_rate': 1.2459043521429755e-05, 'epoch': 2.29}
{'loss': 0.1301, 'grad_norm': 1.28764009475708, 'learning_rate': 1.2442495449280161e-05, 'epoch': 2.3}
{'loss': 0.2097, 'grad_norm': 5.163151741027832, 'learning_rate': 1.2425947377130565e-05, 'epoch': 2.3}
{'loss': 0.2205, 'grad_norm': 4.611433982849121, 'learning_rate': 1.2409399304980971e-05, 'epoch': 2.31}
{'loss': 0.1904, 'grad_norm': 3.155200719833374, 'learning_rate': 1.2392851232831375e-05, 'epoch': 2.31}
{'eval_loss': 0.2323835790157318, 'eval_accuracy': 0.9268055492242938, 'eval_precision': 0.7208872458410351, 'eval_recall': 0.7365902795265676, 'eval_f1': 0.7286541695210812, 'eval_runtime': 6.3265, 'eval_samples_per_second': 641.9, 'eval_steps_per_second': 80.297, 'epoch': 2.31}
{'loss': 0.1635, 'grad_norm': 1.281239628791809, 'learning_rate': 1.2376303160681781e-05, 'epoch': 2.32}
{'loss': 0.1514, 'grad_norm': 3.748131275177002, 'learning_rate': 1.2359755088532185e-05, 'epoch': 2.32}
{'loss': 0.1833, 'grad_norm': 3.8264896869659424, 'learning_rate': 1.2343207016382593e-05, 'epoch': 2.33}
{'loss': 0.175, 'grad_norm': 4.208665370941162, 'learning_rate': 1.2326658944232999e-05, 'epoch': 2.33}
{'loss': 0.0941, 'grad_norm': 2.4670350551605225, 'learning_rate': 1.2310110872083403e-05, 'epoch': 2.34}
{'loss': 0.1641, 'grad_norm': 2.366842746734619, 'learning_rate': 1.2293562799933809e-05, 'epoch': 2.34}
{'loss': 0.1659, 'grad_norm': 2.1006019115448, 'learning_rate': 1.2277014727784213e-05, 'epoch': 2.35}
{'loss': 0.1946, 'grad_norm': 6.211463451385498, 'learning_rate': 1.226046665563462e-05, 'epoch': 2.35}
{'loss': 0.1354, 'grad_norm': 1.6961407661437988, 'learning_rate': 1.2243918583485026e-05, 'epoch': 2.36}
{'loss': 0.1381, 'grad_norm': 2.640251636505127, 'learning_rate': 1.222737051133543e-05, 'epoch': 2.36}
{'eval_loss': 0.2474651038646698, 'eval_accuracy': 0.9248909756727599, 'eval_precision': 0.695250202241997, 'eval_recall': 0.7574918156635608, 'eval_f1': 0.7250376619463693, 'eval_runtime': 6.3356, 'eval_samples_per_second': 640.977, 'eval_steps_per_second': 80.181, 'epoch': 2.36}
{'loss': 0.1081, 'grad_norm': 1.9494491815567017, 'learning_rate': 1.2210822439185836e-05, 'epoch': 2.37}
{'loss': 0.1597, 'grad_norm': 4.020999908447266, 'learning_rate': 1.219427436703624e-05, 'epoch': 2.37}
{'loss': 0.1436, 'grad_norm': 3.0219831466674805, 'learning_rate': 1.2177726294886646e-05, 'epoch': 2.38}
{'loss': 0.1387, 'grad_norm': 4.087484359741211, 'learning_rate': 1.216117822273705e-05, 'epoch': 2.38}
{'loss': 0.1441, 'grad_norm': 3.8515326976776123, 'learning_rate': 1.2144630150587458e-05, 'epoch': 2.39}
{'loss': 0.1335, 'grad_norm': 0.6567272543907166, 'learning_rate': 1.2128082078437864e-05, 'epoch': 2.39}
{'loss': 0.1765, 'grad_norm': 4.879456043243408, 'learning_rate': 1.2111534006288268e-05, 'epoch': 2.4}
{'loss': 0.1817, 'grad_norm': 3.0424654483795166, 'learning_rate': 1.2094985934138674e-05, 'epoch': 2.4}
{'loss': 0.1174, 'grad_norm': 1.9344967603683472, 'learning_rate': 1.2078437861989078e-05, 'epoch': 2.41}
{'loss': 0.1397, 'grad_norm': 3.831990957260132, 'learning_rate': 1.2061889789839486e-05, 'epoch': 2.41}
{'eval_loss': 0.2462451308965683, 'eval_accuracy': 0.9239640789533664, 'eval_precision': 0.6952126423425518, 'eval_recall': 0.7533366910098213, 'eval_f1': 0.7231085327532029, 'eval_runtime': 6.3102, 'eval_samples_per_second': 643.561, 'eval_steps_per_second': 80.505, 'epoch': 2.41}
{'loss': 0.0999, 'grad_norm': 2.5295841693878174, 'learning_rate': 1.204534171768989e-05, 'epoch': 2.42}
{'loss': 0.0932, 'grad_norm': 1.1483739614486694, 'learning_rate': 1.2028793645540296e-05, 'epoch': 2.42}
{'loss': 0.1205, 'grad_norm': 5.473298072814941, 'learning_rate': 1.2012245573390702e-05, 'epoch': 2.43}
{'loss': 0.1797, 'grad_norm': 3.059950828552246, 'learning_rate': 1.1995697501241106e-05, 'epoch': 2.43}
{'loss': 0.1714, 'grad_norm': 3.357218027114868, 'learning_rate': 1.1979149429091512e-05, 'epoch': 2.44}
{'loss': 0.1305, 'grad_norm': 3.1367361545562744, 'learning_rate': 1.1962601356941916e-05, 'epoch': 2.44}
{'loss': 0.1107, 'grad_norm': 2.271897554397583, 'learning_rate': 1.1946053284792323e-05, 'epoch': 2.45}
{'loss': 0.1568, 'grad_norm': 5.252435207366943, 'learning_rate': 1.192950521264273e-05, 'epoch': 2.45}
{'loss': 0.1609, 'grad_norm': 8.637381553649902, 'learning_rate': 1.1912957140493133e-05, 'epoch': 2.46}
{'loss': 0.1383, 'grad_norm': 1.7260903120040894, 'learning_rate': 1.189640906834354e-05, 'epoch': 2.46}
{'eval_loss': 0.24705763161182404, 'eval_accuracy': 0.9233410827977085, 'eval_precision': 0.6906917363045497, 'eval_recall': 0.7493074792243767, 'eval_f1': 0.7188066191569029, 'eval_runtime': 6.2893, 'eval_samples_per_second': 645.697, 'eval_steps_per_second': 80.772, 'epoch': 2.46}
{'loss': 0.241, 'grad_norm': 4.370948791503906, 'learning_rate': 1.1879860996193943e-05, 'epoch': 2.47}
{'loss': 0.1435, 'grad_norm': 2.296771287918091, 'learning_rate': 1.1863312924044351e-05, 'epoch': 2.47}
{'loss': 0.1329, 'grad_norm': 3.4078850746154785, 'learning_rate': 1.1846764851894753e-05, 'epoch': 2.48}
{'loss': 0.1383, 'grad_norm': 3.233811855316162, 'learning_rate': 1.1830216779745161e-05, 'epoch': 2.48}
{'loss': 0.1551, 'grad_norm': 2.4230687618255615, 'learning_rate': 1.1813668707595567e-05, 'epoch': 2.49}
{'loss': 0.1649, 'grad_norm': 3.130877733230591, 'learning_rate': 1.1797120635445971e-05, 'epoch': 2.49}
{'loss': 0.1672, 'grad_norm': 1.0148963928222656, 'learning_rate': 1.1780572563296377e-05, 'epoch': 2.5}
{'loss': 0.1447, 'grad_norm': 0.8893518447875977, 'learning_rate': 1.1764024491146781e-05, 'epoch': 2.5}
{'loss': 0.1815, 'grad_norm': 5.280385971069336, 'learning_rate': 1.1747476418997189e-05, 'epoch': 2.51}
{'loss': 0.1187, 'grad_norm': 5.315655708312988, 'learning_rate': 1.1730928346847594e-05, 'epoch': 2.51}
{'eval_loss': 0.23849698901176453, 'eval_accuracy': 0.9258938475330871, 'eval_precision': 0.7010032664489034, 'eval_recall': 0.7566104255854949, 'eval_f1': 0.7277461547777644, 'eval_runtime': 6.3581, 'eval_samples_per_second': 638.716, 'eval_steps_per_second': 79.898, 'epoch': 2.51}
{'loss': 0.1599, 'grad_norm': 2.0812902450561523, 'learning_rate': 1.1714380274697999e-05, 'epoch': 2.52}
{'loss': 0.2955, 'grad_norm': 2.198362112045288, 'learning_rate': 1.1697832202548404e-05, 'epoch': 2.52}
{'loss': 0.1156, 'grad_norm': 1.582902193069458, 'learning_rate': 1.1681284130398809e-05, 'epoch': 2.53}
{'loss': 0.1115, 'grad_norm': 2.3020122051239014, 'learning_rate': 1.1664736058249214e-05, 'epoch': 2.53}
{'loss': 0.1511, 'grad_norm': 1.2034016847610474, 'learning_rate': 1.1648187986099619e-05, 'epoch': 2.54}
{'loss': 0.1321, 'grad_norm': 2.4432525634765625, 'learning_rate': 1.1631639913950026e-05, 'epoch': 2.54}
{'loss': 0.1121, 'grad_norm': 4.829440116882324, 'learning_rate': 1.1615091841800432e-05, 'epoch': 2.55}
{'loss': 0.1685, 'grad_norm': 2.4388508796691895, 'learning_rate': 1.1598543769650836e-05, 'epoch': 2.55}
{'loss': 0.1775, 'grad_norm': 1.8727142810821533, 'learning_rate': 1.1581995697501242e-05, 'epoch': 2.56}
{'loss': 0.2124, 'grad_norm': 1.9856213331222534, 'learning_rate': 1.1565447625351646e-05, 'epoch': 2.56}
{'eval_loss': 0.24738144874572754, 'eval_accuracy': 0.9224445761346888, 'eval_precision': 0.6855216546680379, 'eval_recall': 0.7553512969025434, 'eval_f1': 0.7187443838734799, 'eval_runtime': 6.3064, 'eval_samples_per_second': 643.944, 'eval_steps_per_second': 80.553, 'epoch': 2.56}
{'loss': 0.2086, 'grad_norm': 2.098778009414673, 'learning_rate': 1.1548899553202054e-05, 'epoch': 2.57}
{'loss': 0.13, 'grad_norm': 4.5671186447143555, 'learning_rate': 1.1532351481052458e-05, 'epoch': 2.57}
{'loss': 0.1949, 'grad_norm': 2.177306652069092, 'learning_rate': 1.1515803408902864e-05, 'epoch': 2.58}
{'loss': 0.175, 'grad_norm': 3.921003580093384, 'learning_rate': 1.149925533675327e-05, 'epoch': 2.58}
{'loss': 0.1404, 'grad_norm': 2.580026865005493, 'learning_rate': 1.1482707264603674e-05, 'epoch': 2.58}
{'loss': 0.1595, 'grad_norm': 3.8724284172058105, 'learning_rate': 1.146615919245408e-05, 'epoch': 2.59}
{'loss': 0.1477, 'grad_norm': 3.404630184173584, 'learning_rate': 1.1449611120304484e-05, 'epoch': 2.59}
{'loss': 0.1353, 'grad_norm': 3.120499849319458, 'learning_rate': 1.1433063048154891e-05, 'epoch': 2.6}
{'loss': 0.1752, 'grad_norm': 4.336164474487305, 'learning_rate': 1.1416514976005297e-05, 'epoch': 2.6}
{'loss': 0.1081, 'grad_norm': 3.1464669704437256, 'learning_rate': 1.1399966903855702e-05, 'epoch': 2.61}
{'eval_loss': 0.24309483170509338, 'eval_accuracy': 0.9233714728540822, 'eval_precision': 0.6972069650578474, 'eval_recall': 0.7511961722488039, 'eval_f1': 0.7231953451724347, 'eval_runtime': 6.3297, 'eval_samples_per_second': 641.575, 'eval_steps_per_second': 80.256, 'epoch': 2.61}
{'loss': 0.1503, 'grad_norm': 4.148009300231934, 'learning_rate': 1.1383418831706107e-05, 'epoch': 2.61}
{'loss': 0.1659, 'grad_norm': 6.267627239227295, 'learning_rate': 1.1366870759556512e-05, 'epoch': 2.62}
{'loss': 0.1567, 'grad_norm': 3.168581008911133, 'learning_rate': 1.1350322687406919e-05, 'epoch': 2.62}
{'loss': 0.1868, 'grad_norm': 3.2861151695251465, 'learning_rate': 1.1333774615257323e-05, 'epoch': 2.63}
{'loss': 0.2597, 'grad_norm': 1.4060006141662598, 'learning_rate': 1.1317226543107729e-05, 'epoch': 2.63}
{'loss': 0.1355, 'grad_norm': 1.6897828578948975, 'learning_rate': 1.1300678470958135e-05, 'epoch': 2.64}
{'loss': 0.1584, 'grad_norm': 2.9571316242218018, 'learning_rate': 1.1284130398808539e-05, 'epoch': 2.64}
{'loss': 0.167, 'grad_norm': 3.3324615955352783, 'learning_rate': 1.1267582326658945e-05, 'epoch': 2.65}
{'loss': 0.1825, 'grad_norm': 5.124213695526123, 'learning_rate': 1.125103425450935e-05, 'epoch': 2.65}
{'loss': 0.1519, 'grad_norm': 3.478400468826294, 'learning_rate': 1.1234486182359757e-05, 'epoch': 2.66}
{'eval_loss': 0.24130891263484955, 'eval_accuracy': 0.9245718800808376, 'eval_precision': 0.7053817571616925, 'eval_recall': 0.7409972299168975, 'eval_f1': 0.722750997850783, 'eval_runtime': 6.3179, 'eval_samples_per_second': 642.777, 'eval_steps_per_second': 80.406, 'epoch': 2.66}
{'loss': 0.1814, 'grad_norm': 3.362767219543457, 'learning_rate': 1.1217938110210161e-05, 'epoch': 2.66}
{'loss': 0.1444, 'grad_norm': 3.885051965713501, 'learning_rate': 1.1201390038060567e-05, 'epoch': 2.67}
{'loss': 0.2304, 'grad_norm': 3.0586822032928467, 'learning_rate': 1.1184841965910973e-05, 'epoch': 2.67}
{'loss': 0.1457, 'grad_norm': 2.0211052894592285, 'learning_rate': 1.1168293893761377e-05, 'epoch': 2.68}
{'loss': 0.1336, 'grad_norm': 3.245283365249634, 'learning_rate': 1.1151745821611784e-05, 'epoch': 2.68}
