cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.0266, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.1823, 'grad_norm': 2.337662935256958, 'learning_rate': 8.189554480226932e-06, 'epoch': 1.79}
{'loss': 0.2134, 'grad_norm': 2.995065212249756, 'learning_rate': 8.156182212581345e-06, 'epoch': 1.8}
{'loss': 0.2235, 'grad_norm': 2.173645496368408, 'learning_rate': 8.122809944935759e-06, 'epoch': 1.8}
{'loss': 0.2115, 'grad_norm': 4.682236671447754, 'learning_rate': 8.089437677290173e-06, 'epoch': 1.81}
{'loss': 0.219, 'grad_norm': 2.2565438747406006, 'learning_rate': 8.056065409644586e-06, 'epoch': 1.81}
{'loss': 0.1609, 'grad_norm': 1.5795207023620605, 'learning_rate': 8.022693141999e-06, 'epoch': 1.82}
{'loss': 0.1359, 'grad_norm': 3.765275716781616, 'learning_rate': 7.989320874353414e-06, 'epoch': 1.82}
{'eval_loss': 0.22883106768131256, 'eval_accuracy': 0.9253975285258221, 'eval_precision': 0.6894645941278066, 'eval_recall': 0.7623169955442394, 'eval_f1': 0.724062877871826, 'eval_runtime': 4.1729, 'eval_samples_per_second': 973.193, 'eval_steps_per_second': 121.739, 'epoch': 1.82}
{'loss': 0.2407, 'grad_norm': 3.2797746658325195, 'learning_rate': 7.955948606707825e-06, 'epoch': 1.83}
{'loss': 0.1447, 'grad_norm': 2.183905601501465, 'learning_rate': 7.92257633906224e-06, 'epoch': 1.83}
{'loss': 0.1757, 'grad_norm': 5.018136024475098, 'learning_rate': 7.889204071416653e-06, 'epoch': 1.84}
{'loss': 0.1766, 'grad_norm': 3.0813212394714355, 'learning_rate': 7.855831803771066e-06, 'epoch': 1.84}
{'loss': 0.1984, 'grad_norm': 2.5590174198150635, 'learning_rate': 7.82245953612548e-06, 'epoch': 1.85}
{'loss': 0.2545, 'grad_norm': 2.0855510234832764, 'learning_rate': 7.789087268479894e-06, 'epoch': 1.85}
{'loss': 0.2473, 'grad_norm': 2.759706974029541, 'learning_rate': 7.755715000834307e-06, 'epoch': 1.86}
{'loss': 0.1419, 'grad_norm': 2.8474528789520264, 'learning_rate': 7.722342733188721e-06, 'epoch': 1.86}
{'loss': 0.1357, 'grad_norm': 2.1079766750335693, 'learning_rate': 7.688970465543135e-06, 'epoch': 1.87}
{'loss': 0.1696, 'grad_norm': 2.6559250354766846, 'learning_rate': 7.655598197897548e-06, 'epoch': 1.87}
{'eval_loss': 0.22601191699504852, 'eval_accuracy': 0.9275360105091115, 'eval_precision': 0.7206745783885072, 'eval_recall': 0.7344366645448759, 'eval_f1': 0.7274905422446406, 'eval_runtime': 4.1858, 'eval_samples_per_second': 970.174, 'eval_steps_per_second': 121.361, 'epoch': 1.87}
{'loss': 0.2743, 'grad_norm': 6.235666275024414, 'learning_rate': 7.62222593025196e-06, 'epoch': 1.88}
{'loss': 0.2041, 'grad_norm': 2.4182493686676025, 'learning_rate': 7.588853662606375e-06, 'epoch': 1.88}
{'loss': 0.2778, 'grad_norm': 5.654934883117676, 'learning_rate': 7.555481394960789e-06, 'epoch': 1.89}
{'loss': 0.2635, 'grad_norm': 3.957693576812744, 'learning_rate': 7.522109127315201e-06, 'epoch': 1.89}
{'loss': 0.2081, 'grad_norm': 2.8943893909454346, 'learning_rate': 7.488736859669615e-06, 'epoch': 1.9}
{'loss': 0.1931, 'grad_norm': 4.15591287612915, 'learning_rate': 7.45536459202403e-06, 'epoch': 1.9}
{'loss': 0.1596, 'grad_norm': 1.7474268674850464, 'learning_rate': 7.4219923243784416e-06, 'epoch': 1.91}
{'loss': 0.2221, 'grad_norm': 3.5452210903167725, 'learning_rate': 7.388620056732856e-06, 'epoch': 1.91}
{'loss': 0.2399, 'grad_norm': 4.436216354370117, 'learning_rate': 7.355247789087269e-06, 'epoch': 1.92}
{'loss': 0.1988, 'grad_norm': 3.5011651515960693, 'learning_rate': 7.3218755214416826e-06, 'epoch': 1.92}
{'eval_loss': 0.22435034811496735, 'eval_accuracy': 0.9256419264667696, 'eval_precision': 0.7011412268188303, 'eval_recall': 0.7508593252705283, 'eval_f1': 0.7251490748140408, 'eval_runtime': 4.1812, 'eval_samples_per_second': 971.243, 'eval_steps_per_second': 121.495, 'epoch': 1.92}
{'loss': 0.1494, 'grad_norm': 3.932190179824829, 'learning_rate': 7.288503253796096e-06, 'epoch': 1.93}
{'loss': 0.273, 'grad_norm': 2.0106287002563477, 'learning_rate': 7.255130986150509e-06, 'epoch': 1.93}
{'loss': 0.1772, 'grad_norm': 1.3299331665039062, 'learning_rate': 7.2217587185049235e-06, 'epoch': 1.94}
{'loss': 0.1937, 'grad_norm': 2.4760777950286865, 'learning_rate': 7.188386450859336e-06, 'epoch': 1.94}
{'loss': 0.234, 'grad_norm': 2.496901750564575, 'learning_rate': 7.15501418321375e-06, 'epoch': 1.94}
{'loss': 0.1516, 'grad_norm': 4.427595615386963, 'learning_rate': 7.121641915568164e-06, 'epoch': 1.95}
{'loss': 0.1646, 'grad_norm': 0.7952699065208435, 'learning_rate': 7.0882696479225765e-06, 'epoch': 1.95}
{'loss': 0.2086, 'grad_norm': 4.545351028442383, 'learning_rate': 7.05489738027699e-06, 'epoch': 1.96}
{'loss': 0.1612, 'grad_norm': 9.005768775939941, 'learning_rate': 7.021525112631405e-06, 'epoch': 1.96}
{'loss': 0.2016, 'grad_norm': 3.613646984100342, 'learning_rate': 6.9881528449858175e-06, 'epoch': 1.97}
{'eval_loss': 0.225531205534935, 'eval_accuracy': 0.9267111674584142, 'eval_precision': 0.7026356222668715, 'eval_recall': 0.7568427753023552, 'eval_f1': 0.7287325324834518, 'eval_runtime': 4.1863, 'eval_samples_per_second': 970.07, 'eval_steps_per_second': 121.348, 'epoch': 1.97}
{'loss': 0.1811, 'grad_norm': 3.1782917976379395, 'learning_rate': 6.954780577340231e-06, 'epoch': 1.97}
{'loss': 0.194, 'grad_norm': 3.1463043689727783, 'learning_rate': 6.921408309694644e-06, 'epoch': 1.98}
{'loss': 0.1611, 'grad_norm': 4.2842278480529785, 'learning_rate': 6.888036042049058e-06, 'epoch': 1.98}
{'loss': 0.164, 'grad_norm': 1.7489714622497559, 'learning_rate': 6.854663774403471e-06, 'epoch': 1.99}
{'loss': 0.2092, 'grad_norm': 1.8895299434661865, 'learning_rate': 6.821291506757884e-06, 'epoch': 1.99}
{'loss': 0.1599, 'grad_norm': 2.7007062435150146, 'learning_rate': 6.787919239112299e-06, 'epoch': 2.0}
{'loss': 0.1454, 'grad_norm': 1.6838264465332031, 'learning_rate': 6.754546971466712e-06, 'epoch': 2.0}
{'loss': 0.2008, 'grad_norm': 2.4059319496154785, 'learning_rate': 6.721174703821125e-06, 'epoch': 2.01}
{'loss': 0.1276, 'grad_norm': 2.5025227069854736, 'learning_rate': 6.687802436175539e-06, 'epoch': 2.01}
{'loss': 0.1787, 'grad_norm': 3.725266218185425, 'learning_rate': 6.654430168529952e-06, 'epoch': 2.02}
{'eval_loss': 0.22138093411922455, 'eval_accuracy': 0.9277345838361312, 'eval_precision': 0.7067336443009209, 'eval_recall': 0.7522597071928708, 'eval_f1': 0.7287863838184508, 'eval_runtime': 4.1768, 'eval_samples_per_second': 972.274, 'eval_steps_per_second': 121.624, 'epoch': 2.02}
{'loss': 0.1469, 'grad_norm': 5.414647102355957, 'learning_rate': 6.621057900884365e-06, 'epoch': 2.02}
{'loss': 0.1459, 'grad_norm': 2.5173134803771973, 'learning_rate': 6.58768563323878e-06, 'epoch': 2.03}
{'loss': 0.1717, 'grad_norm': 4.589262962341309, 'learning_rate': 6.554313365593193e-06, 'epoch': 2.03}
{'loss': 0.2074, 'grad_norm': 3.851717710494995, 'learning_rate': 6.520941097947606e-06, 'epoch': 2.04}
{'loss': 0.1575, 'grad_norm': 3.1772985458374023, 'learning_rate': 6.487568830302019e-06, 'epoch': 2.04}
{'loss': 0.1314, 'grad_norm': 4.83234977722168, 'learning_rate': 6.454196562656433e-06, 'epoch': 2.05}
{'loss': 0.1314, 'grad_norm': 4.340290546417236, 'learning_rate': 6.420824295010846e-06, 'epoch': 2.05}
{'loss': 0.1695, 'grad_norm': 1.8197822570800781, 'learning_rate': 6.387452027365259e-06, 'epoch': 2.06}
{'loss': 0.2216, 'grad_norm': 3.0655105113983154, 'learning_rate': 6.354079759719674e-06, 'epoch': 2.06}
{'loss': 0.0924, 'grad_norm': 2.112487554550171, 'learning_rate': 6.320707492074087e-06, 'epoch': 2.07}
{'eval_loss': 0.22649282217025757, 'eval_accuracy': 0.9286969007286113, 'eval_precision': 0.706049822064057, 'eval_recall': 0.757733927434755, 'eval_f1': 0.7309794289223213, 'eval_runtime': 4.1669, 'eval_samples_per_second': 974.59, 'eval_steps_per_second': 121.914, 'epoch': 2.07}
{'loss': 0.1644, 'grad_norm': 3.0517776012420654, 'learning_rate': 6.2873352244285e-06, 'epoch': 2.07}
{'loss': 0.2088, 'grad_norm': 4.228134632110596, 'learning_rate': 6.253962956782914e-06, 'epoch': 2.08}
{'loss': 0.133, 'grad_norm': 1.770889163017273, 'learning_rate': 6.220590689137327e-06, 'epoch': 2.08}
{'loss': 0.2145, 'grad_norm': 4.865235805511475, 'learning_rate': 6.187218421491741e-06, 'epoch': 2.09}
{'loss': 0.265, 'grad_norm': 5.4783854484558105, 'learning_rate': 6.157183380610713e-06, 'epoch': 2.09}
{'loss': 0.2054, 'grad_norm': 4.704113960266113, 'learning_rate': 6.1238111129651265e-06, 'epoch': 2.1}
{'loss': 0.1331, 'grad_norm': 2.5934641361236572, 'learning_rate': 6.090438845319539e-06, 'epoch': 2.1}
{'loss': 0.1356, 'grad_norm': 2.646090269088745, 'learning_rate': 6.057066577673954e-06, 'epoch': 2.11}
{'loss': 0.1772, 'grad_norm': 2.2630836963653564, 'learning_rate': 6.0236943100283675e-06, 'epoch': 2.11}
{'loss': 0.0944, 'grad_norm': 1.4029039144515991, 'learning_rate': 5.99032204238278e-06, 'epoch': 2.12}
{'eval_loss': 0.2250949740409851, 'eval_accuracy': 0.9287732750851574, 'eval_precision': 0.7250248508946322, 'eval_recall': 0.7428389560789306, 'eval_f1': 0.7338238068289001, 'eval_runtime': 4.1795, 'eval_samples_per_second': 971.652, 'eval_steps_per_second': 121.546, 'epoch': 2.12}
{'loss': 0.1715, 'grad_norm': 4.650940418243408, 'learning_rate': 5.956949774737194e-06, 'epoch': 2.12}
{'loss': 0.1425, 'grad_norm': 4.406601905822754, 'learning_rate': 5.923577507091607e-06, 'epoch': 2.13}
{'loss': 0.1744, 'grad_norm': 4.300633907318115, 'learning_rate': 5.8902052394460204e-06, 'epoch': 2.13}
{'loss': 0.1621, 'grad_norm': 1.8447625637054443, 'learning_rate': 5.856832971800435e-06, 'epoch': 2.14}
{'loss': 0.218, 'grad_norm': 2.6674537658691406, 'learning_rate': 5.823460704154848e-06, 'epoch': 2.14}
{'loss': 0.1533, 'grad_norm': 2.880248785018921, 'learning_rate': 5.7900884365092614e-06, 'epoch': 2.15}
{'loss': 0.1577, 'grad_norm': 1.2562875747680664, 'learning_rate': 5.756716168863675e-06, 'epoch': 2.15}
{'loss': 0.2269, 'grad_norm': 2.2287678718566895, 'learning_rate': 5.723343901218088e-06, 'epoch': 2.16}
{'loss': 0.1507, 'grad_norm': 1.0960873365402222, 'learning_rate': 5.689971633572502e-06, 'epoch': 2.16}
{'loss': 0.1815, 'grad_norm': 2.890833616256714, 'learning_rate': 5.656599365926914e-06, 'epoch': 2.17}
{'eval_loss': 0.2257162183523178, 'eval_accuracy': 0.9279484320344601, 'eval_precision': 0.7193004064539968, 'eval_recall': 0.743475493316359, 'eval_f1': 0.73118818079379, 'eval_runtime': 4.1992, 'eval_samples_per_second': 967.098, 'eval_steps_per_second': 120.977, 'epoch': 2.17}
{'loss': 0.1597, 'grad_norm': 1.8213608264923096, 'learning_rate': 5.623227098281329e-06, 'epoch': 2.17}
{'loss': 0.1639, 'grad_norm': 2.897747039794922, 'learning_rate': 5.589854830635743e-06, 'epoch': 2.18}
{'loss': 0.1092, 'grad_norm': 2.93680477142334, 'learning_rate': 5.556482562990155e-06, 'epoch': 2.18}
{'loss': 0.1674, 'grad_norm': 1.9126534461975098, 'learning_rate': 5.523110295344569e-06, 'epoch': 2.19}
{'loss': 0.1523, 'grad_norm': 3.5000743865966797, 'learning_rate': 5.489738027698983e-06, 'epoch': 2.19}
{'loss': 0.1629, 'grad_norm': 5.287786960601807, 'learning_rate': 5.4563657600533955e-06, 'epoch': 2.2}
{'loss': 0.2728, 'grad_norm': 3.7363390922546387, 'learning_rate': 5.42299349240781e-06, 'epoch': 2.2}
{'loss': 0.2087, 'grad_norm': 2.231189250946045, 'learning_rate': 5.389621224762223e-06, 'epoch': 2.21}
{'loss': 0.1347, 'grad_norm': 3.308856964111328, 'learning_rate': 5.3562489571166365e-06, 'epoch': 2.21}
{'loss': 0.1152, 'grad_norm': 4.2213826179504395, 'learning_rate': 5.32287668947105e-06, 'epoch': 2.22}
{'eval_loss': 0.23154890537261963, 'eval_accuracy': 0.926191821833901, 'eval_precision': 0.7026228733459358, 'eval_recall': 0.7570973901973266, 'eval_f1': 0.7288436791470067, 'eval_runtime': 4.3479, 'eval_samples_per_second': 934.017, 'eval_steps_per_second': 116.838, 'epoch': 2.22}
{'loss': 0.1592, 'grad_norm': 3.522329568862915, 'learning_rate': 5.289504421825463e-06, 'epoch': 2.22}
{'loss': 0.1558, 'grad_norm': 3.831327199935913, 'learning_rate': 5.256132154179877e-06, 'epoch': 2.23}
{'loss': 0.1451, 'grad_norm': 3.684093952178955, 'learning_rate': 5.2227598865342895e-06, 'epoch': 2.23}
{'loss': 0.1454, 'grad_norm': 2.7506983280181885, 'learning_rate': 5.189387618888704e-06, 'epoch': 2.24}
{'loss': 0.1677, 'grad_norm': 3.9495937824249268, 'learning_rate': 5.156015351243118e-06, 'epoch': 2.24}
{'loss': 0.185, 'grad_norm': 3.181796073913574, 'learning_rate': 5.1226430835975305e-06, 'epoch': 2.25}
{'loss': 0.213, 'grad_norm': 3.4955506324768066, 'learning_rate': 5.089270815951944e-06, 'epoch': 2.25}
{'loss': 0.2295, 'grad_norm': 1.789290189743042, 'learning_rate': 5.055898548306359e-06, 'epoch': 2.26}
{'loss': 0.1424, 'grad_norm': 2.9234721660614014, 'learning_rate': 5.0225262806607715e-06, 'epoch': 2.26}
{'loss': 0.1689, 'grad_norm': 4.218371391296387, 'learning_rate': 4.989154013015185e-06, 'epoch': 2.26}
{'eval_loss': 0.22629007697105408, 'eval_accuracy': 0.9284983274015917, 'eval_precision': 0.7183767974652693, 'eval_recall': 0.7504774029280713, 'eval_f1': 0.7340763339767138, 'eval_runtime': 4.1829, 'eval_samples_per_second': 970.862, 'eval_steps_per_second': 121.447, 'epoch': 2.26}
{'loss': 0.1566, 'grad_norm': 3.9884419441223145, 'learning_rate': 4.955781745369598e-06, 'epoch': 2.27}
{'loss': 0.1644, 'grad_norm': 4.662692546844482, 'learning_rate': 4.922409477724012e-06, 'epoch': 2.27}
{'loss': 0.1219, 'grad_norm': 3.4960460662841797, 'learning_rate': 4.889037210078425e-06, 'epoch': 2.28}
{'loss': 0.1972, 'grad_norm': 6.047338485717773, 'learning_rate': 4.855664942432839e-06, 'epoch': 2.28}
{'loss': 0.2622, 'grad_norm': 1.8192534446716309, 'learning_rate': 4.822292674787253e-06, 'epoch': 2.29}
{'loss': 0.1737, 'grad_norm': 1.889583945274353, 'learning_rate': 4.7889204071416654e-06, 'epoch': 2.29}
{'loss': 0.1426, 'grad_norm': 0.9325376749038696, 'learning_rate': 4.755548139496079e-06, 'epoch': 2.3}
{'loss': 0.2083, 'grad_norm': 5.6611104011535645, 'learning_rate': 4.722175871850493e-06, 'epoch': 2.3}
{'loss': 0.2316, 'grad_norm': 5.74540376663208, 'learning_rate': 4.6888036042049064e-06, 'epoch': 2.31}
{'loss': 0.2025, 'grad_norm': 3.4930362701416016, 'learning_rate': 4.655431336559319e-06, 'epoch': 2.31}
{'eval_loss': 0.22327163815498352, 'eval_accuracy': 0.9286358012433745, 'eval_precision': 0.7255290186858062, 'eval_recall': 0.7464035646085296, 'eval_f1': 0.7358182730923696, 'eval_runtime': 4.186, 'eval_samples_per_second': 970.131, 'eval_steps_per_second': 121.356, 'epoch': 2.31}
{'loss': 0.1635, 'grad_norm': 1.656849980354309, 'learning_rate': 4.622059068913733e-06, 'epoch': 2.32}
{'loss': 0.1481, 'grad_norm': 3.0358214378356934, 'learning_rate': 4.5886868012681466e-06, 'epoch': 2.32}
{'loss': 0.1859, 'grad_norm': 2.7954390048980713, 'learning_rate': 4.55531453362256e-06, 'epoch': 2.33}
{'loss': 0.1855, 'grad_norm': 5.519710540771484, 'learning_rate': 4.521942265976974e-06, 'epoch': 2.33}
{'loss': 0.1099, 'grad_norm': 3.4198007583618164, 'learning_rate': 4.488569998331387e-06, 'epoch': 2.34}
{'loss': 0.1477, 'grad_norm': 3.1228692531585693, 'learning_rate': 4.4551977306858e-06, 'epoch': 2.34}
{'loss': 0.1664, 'grad_norm': 2.0474157333374023, 'learning_rate': 4.421825463040214e-06, 'epoch': 2.35}
{'loss': 0.2052, 'grad_norm': 3.670515537261963, 'learning_rate': 4.388453195394628e-06, 'epoch': 2.35}
{'loss': 0.1621, 'grad_norm': 1.7280017137527466, 'learning_rate': 4.3550809277490405e-06, 'epoch': 2.36}
{'loss': 0.1561, 'grad_norm': 2.3586297035217285, 'learning_rate': 4.321708660103454e-06, 'epoch': 2.36}
{'eval_loss': 0.22595058381557465, 'eval_accuracy': 0.9269250156567431, 'eval_precision': 0.7067882952256842, 'eval_recall': 0.7595162316995544, 'eval_f1': 0.7322042218949435, 'eval_runtime': 4.1927, 'eval_samples_per_second': 968.584, 'eval_steps_per_second': 121.162, 'epoch': 2.36}
{'loss': 0.1279, 'grad_norm': 2.3145971298217773, 'learning_rate': 4.288336392457868e-06, 'epoch': 2.37}
{'loss': 0.1631, 'grad_norm': 5.259753704071045, 'learning_rate': 4.2549641248122815e-06, 'epoch': 2.37}
{'loss': 0.136, 'grad_norm': 2.7932028770446777, 'learning_rate': 4.221591857166694e-06, 'epoch': 2.38}
{'loss': 0.1379, 'grad_norm': 2.2401657104492188, 'learning_rate': 4.188219589521108e-06, 'epoch': 2.38}
{'loss': 0.1461, 'grad_norm': 4.748246192932129, 'learning_rate': 4.154847321875522e-06, 'epoch': 2.39}
{'loss': 0.1308, 'grad_norm': 0.27377375960350037, 'learning_rate': 4.121475054229935e-06, 'epoch': 2.39}
{'loss': 0.1687, 'grad_norm': 4.345942974090576, 'learning_rate': 4.088102786584349e-06, 'epoch': 2.4}
{'loss': 0.1797, 'grad_norm': 2.7943193912506104, 'learning_rate': 4.054730518938762e-06, 'epoch': 2.4}
{'loss': 0.1426, 'grad_norm': 2.75746750831604, 'learning_rate': 4.021358251293176e-06, 'epoch': 2.41}
{'loss': 0.1244, 'grad_norm': 3.3991339206695557, 'learning_rate': 3.987985983647589e-06, 'epoch': 2.41}
{'eval_loss': 0.22932815551757812, 'eval_accuracy': 0.9269708402706707, 'eval_precision': 0.6993365149575137, 'eval_recall': 0.7648631444939529, 'eval_f1': 0.7306335887145811, 'eval_runtime': 4.201, 'eval_samples_per_second': 966.667, 'eval_steps_per_second': 120.923, 'epoch': 2.41}
{'loss': 0.1077, 'grad_norm': 3.9952731132507324, 'learning_rate': 3.954613716002003e-06, 'epoch': 2.42}
{'loss': 0.1306, 'grad_norm': 2.4333324432373047, 'learning_rate': 3.921241448356416e-06, 'epoch': 2.42}
{'loss': 0.1206, 'grad_norm': 4.275299072265625, 'learning_rate': 3.88786918071083e-06, 'epoch': 2.43}
{'loss': 0.1709, 'grad_norm': 2.6278538703918457, 'learning_rate': 3.854496913065243e-06, 'epoch': 2.43}
{'loss': 0.2044, 'grad_norm': 2.964473247528076, 'learning_rate': 3.821124645419657e-06, 'epoch': 2.44}
{'loss': 0.1624, 'grad_norm': 4.211329460144043, 'learning_rate': 3.78775237777407e-06, 'epoch': 2.44}
{'loss': 0.1087, 'grad_norm': 2.4998202323913574, 'learning_rate': 3.754380110128484e-06, 'epoch': 2.45}
{'loss': 0.1648, 'grad_norm': 3.9654734134674072, 'learning_rate': 3.721007842482897e-06, 'epoch': 2.45}
{'loss': 0.1568, 'grad_norm': 10.255236625671387, 'learning_rate': 3.6876355748373104e-06, 'epoch': 2.46}
{'loss': 0.1598, 'grad_norm': 3.15010404586792, 'learning_rate': 3.6542633071917237e-06, 'epoch': 2.46}
{'eval_loss': 0.22624988853931427, 'eval_accuracy': 0.9280400812623154, 'eval_precision': 0.7136633184073581, 'eval_recall': 0.7507320178230427, 'eval_f1': 0.7317285022955702, 'eval_runtime': 4.1877, 'eval_samples_per_second': 969.735, 'eval_steps_per_second': 121.306, 'epoch': 2.46}
{'loss': 0.2458, 'grad_norm': 2.814301013946533, 'learning_rate': 3.6208910395461373e-06, 'epoch': 2.47}
{'loss': 0.1739, 'grad_norm': 1.4541211128234863, 'learning_rate': 3.587518771900551e-06, 'epoch': 2.47}
{'loss': 0.1279, 'grad_norm': 6.407008171081543, 'learning_rate': 3.5541465042549642e-06, 'epoch': 2.48}
{'loss': 0.1496, 'grad_norm': 4.183497428894043, 'learning_rate': 3.520774236609378e-06, 'epoch': 2.48}
{'loss': 0.1621, 'grad_norm': 3.59995174407959, 'learning_rate': 3.487401968963791e-06, 'epoch': 2.49}
{'loss': 0.166, 'grad_norm': 3.5875556468963623, 'learning_rate': 3.4540297013182052e-06, 'epoch': 2.49}
{'loss': 0.1357, 'grad_norm': 0.9479051232337952, 'learning_rate': 3.4206574336726185e-06, 'epoch': 2.5}
{'loss': 0.1456, 'grad_norm': 1.3717468976974487, 'learning_rate': 3.3872851660270317e-06, 'epoch': 2.5}
{'loss': 0.1495, 'grad_norm': 4.0204877853393555, 'learning_rate': 3.353912898381445e-06, 'epoch': 2.51}
{'loss': 0.123, 'grad_norm': 4.812798500061035, 'learning_rate': 3.320540630735859e-06, 'epoch': 2.51}
{'eval_loss': 0.22558139264583588, 'eval_accuracy': 0.9286969007286113, 'eval_precision': 0.7160761629308267, 'eval_recall': 0.7564608529598982, 'eval_f1': 0.7357147279143192, 'eval_runtime': 4.1915, 'eval_samples_per_second': 968.86, 'eval_steps_per_second': 121.197, 'epoch': 2.51}
{'loss': 0.1569, 'grad_norm': 2.3708431720733643, 'learning_rate': 3.2871683630902723e-06, 'epoch': 2.52}
{'loss': 0.2636, 'grad_norm': 2.639603853225708, 'learning_rate': 3.2537960954446855e-06, 'epoch': 2.52}
{'loss': 0.1027, 'grad_norm': 0.9726864695549011, 'learning_rate': 3.220423827799099e-06, 'epoch': 2.53}
{'loss': 0.1275, 'grad_norm': 4.257130146026611, 'learning_rate': 3.187051560153513e-06, 'epoch': 2.53}
{'loss': 0.1468, 'grad_norm': 1.72605299949646, 'learning_rate': 3.153679292507926e-06, 'epoch': 2.54}
{'loss': 0.1235, 'grad_norm': 1.9312188625335693, 'learning_rate': 3.1203070248623398e-06, 'epoch': 2.54}
{'loss': 0.1115, 'grad_norm': 3.7275357246398926, 'learning_rate': 3.086934757216753e-06, 'epoch': 2.55}
{'loss': 0.1718, 'grad_norm': 2.002338171005249, 'learning_rate': 3.0535624895711667e-06, 'epoch': 2.55}
{'loss': 0.1759, 'grad_norm': 1.9079594612121582, 'learning_rate': 3.0201902219255803e-06, 'epoch': 2.56}
{'loss': 0.2278, 'grad_norm': 1.8752286434173584, 'learning_rate': 2.9868179542799936e-06, 'epoch': 2.56}
{'eval_loss': 0.2276284545660019, 'eval_accuracy': 0.9274901858951838, 'eval_precision': 0.707077868368191, 'eval_recall': 0.7618077657542967, 'eval_f1': 0.7334232136291213, 'eval_runtime': 4.1854, 'eval_samples_per_second': 970.282, 'eval_steps_per_second': 121.375, 'epoch': 2.56}
{'loss': 0.1957, 'grad_norm': 1.597697377204895, 'learning_rate': 2.953445686634407e-06, 'epoch': 2.57}
{'loss': 0.1395, 'grad_norm': 2.997753620147705, 'learning_rate': 2.920073418988821e-06, 'epoch': 2.57}
{'loss': 0.184, 'grad_norm': 3.794729232788086, 'learning_rate': 2.886701151343234e-06, 'epoch': 2.58}
{'loss': 0.1631, 'grad_norm': 1.5092005729675293, 'learning_rate': 2.8533288836976474e-06, 'epoch': 2.58}
{'loss': 0.1321, 'grad_norm': 2.3543498516082764, 'learning_rate': 2.819956616052061e-06, 'epoch': 2.58}
{'loss': 0.1547, 'grad_norm': 4.0978546142578125, 'learning_rate': 2.7865843484064743e-06, 'epoch': 2.59}
{'loss': 0.1782, 'grad_norm': 3.1920881271362305, 'learning_rate': 2.753212080760888e-06, 'epoch': 2.59}
{'loss': 0.1215, 'grad_norm': 4.323221683502197, 'learning_rate': 2.7198398131153016e-06, 'epoch': 2.6}
{'loss': 0.1886, 'grad_norm': 4.030598163604736, 'learning_rate': 2.686467545469715e-06, 'epoch': 2.6}
{'loss': 0.1158, 'grad_norm': 1.7700549364089966, 'learning_rate': 2.653095277824128e-06, 'epoch': 2.61}
{'eval_loss': 0.2253739982843399, 'eval_accuracy': 0.92910932225396, 'eval_precision': 0.723302752293578, 'eval_recall': 0.7527689369828134, 'eval_f1': 0.7377417342482845, 'eval_runtime': 4.1881, 'eval_samples_per_second': 969.659, 'eval_steps_per_second': 121.297, 'epoch': 2.61}
{'loss': 0.1235, 'grad_norm': 1.9902656078338623, 'learning_rate': 2.619723010178542e-06, 'epoch': 2.61}
{'loss': 0.1593, 'grad_norm': 2.9211699962615967, 'learning_rate': 2.5863507425329554e-06, 'epoch': 2.62}
{'loss': 0.1615, 'grad_norm': 3.552708148956299, 'learning_rate': 2.5529784748873687e-06, 'epoch': 2.62}
{'loss': 0.2339, 'grad_norm': 2.9435694217681885, 'learning_rate': 2.519606207241782e-06, 'epoch': 2.63}
{'loss': 0.2663, 'grad_norm': 1.7058229446411133, 'learning_rate': 2.4862339395961956e-06, 'epoch': 2.63}
{'loss': 0.1346, 'grad_norm': 1.268032193183899, 'learning_rate': 2.4528616719506092e-06, 'epoch': 2.64}
{'loss': 0.1358, 'grad_norm': 3.6158266067504883, 'learning_rate': 2.4194894043050225e-06, 'epoch': 2.64}
{'loss': 0.1775, 'grad_norm': 4.468721866607666, 'learning_rate': 2.386117136659436e-06, 'epoch': 2.65}
{'loss': 0.1929, 'grad_norm': 5.511813640594482, 'learning_rate': 2.35274486901385e-06, 'epoch': 2.65}
{'loss': 0.1536, 'grad_norm': 2.4858579635620117, 'learning_rate': 2.3193726013682635e-06, 'epoch': 2.66}
{'eval_loss': 0.22593680024147034, 'eval_accuracy': 0.9277804084500588, 'eval_precision': 0.7089235127478754, 'eval_recall': 0.7646085295989815, 'eval_f1': 0.7357138482268636, 'eval_runtime': 4.1809, 'eval_samples_per_second': 971.321, 'eval_steps_per_second': 121.505, 'epoch': 2.66}
{'loss': 0.1794, 'grad_norm': 3.616304397583008, 'learning_rate': 2.2860003337226767e-06, 'epoch': 2.66}
{'loss': 0.1562, 'grad_norm': 2.642266035079956, 'learning_rate': 2.2526280660770904e-06, 'epoch': 2.67}
{'loss': 0.2059, 'grad_norm': 3.552405834197998, 'learning_rate': 2.2192557984315036e-06, 'epoch': 2.67}
{'loss': 0.156, 'grad_norm': 1.4609564542770386, 'learning_rate': 2.1858835307859173e-06, 'epoch': 2.68}
{'loss': 0.1303, 'grad_norm': 2.667433500289917, 'learning_rate': 2.1525112631403305e-06, 'epoch': 2.68}
{'loss': 0.1025, 'grad_norm': 1.5328415632247925, 'learning_rate': 2.119138995494744e-06, 'epoch': 2.69}
