cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.1775, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.1858, 'grad_norm': 2.9282803535461426, 'learning_rate': 1.4143637266258484e-05, 'epoch': 1.79}
{'loss': 0.2084, 'grad_norm': 2.3018972873687744, 'learning_rate': 1.4127089194108888e-05, 'epoch': 1.8}
{'loss': 0.2246, 'grad_norm': 2.0524942874908447, 'learning_rate': 1.4110541121959294e-05, 'epoch': 1.8}
{'loss': 0.2149, 'grad_norm': 3.7275397777557373, 'learning_rate': 1.4093993049809698e-05, 'epoch': 1.81}
{'loss': 0.2236, 'grad_norm': 1.8801816701889038, 'learning_rate': 1.4077444977660104e-05, 'epoch': 1.81}
{'loss': 0.1665, 'grad_norm': 1.6274889707565308, 'learning_rate': 1.4060896905510508e-05, 'epoch': 1.82}
{'loss': 0.1326, 'grad_norm': 3.0297374725341797, 'learning_rate': 1.4044348833360914e-05, 'epoch': 1.82}
{'eval_loss': 0.22544676065444946, 'eval_accuracy': 0.9268639161715062, 'eval_precision': 0.6979630063217045, 'eval_recall': 0.7590070019096117, 'eval_f1': 0.7272061962554126, 'eval_runtime': 4.1844, 'eval_samples_per_second': 970.508, 'eval_steps_per_second': 121.403, 'epoch': 1.82}
{'loss': 0.2563, 'grad_norm': 4.896665573120117, 'learning_rate': 1.4027800761211321e-05, 'epoch': 1.83}
{'loss': 0.1442, 'grad_norm': 2.142592191696167, 'learning_rate': 1.4011252689061726e-05, 'epoch': 1.83}
{'loss': 0.1724, 'grad_norm': 4.956742286682129, 'learning_rate': 1.3994704616912131e-05, 'epoch': 1.84}
{'loss': 0.1702, 'grad_norm': 2.961556911468506, 'learning_rate': 1.3978156544762536e-05, 'epoch': 1.84}
{'loss': 0.1976, 'grad_norm': 2.5174388885498047, 'learning_rate': 1.3961608472612942e-05, 'epoch': 1.85}
{'loss': 0.254, 'grad_norm': 1.6725410223007202, 'learning_rate': 1.3945060400463346e-05, 'epoch': 1.85}
{'loss': 0.2451, 'grad_norm': 2.6133108139038086, 'learning_rate': 1.3928512328313753e-05, 'epoch': 1.86}
{'loss': 0.1586, 'grad_norm': 3.054777145385742, 'learning_rate': 1.3911964256164159e-05, 'epoch': 1.86}
{'loss': 0.1418, 'grad_norm': 2.1008315086364746, 'learning_rate': 1.3895416184014563e-05, 'epoch': 1.87}
{'loss': 0.181, 'grad_norm': 2.8108131885528564, 'learning_rate': 1.3878868111864969e-05, 'epoch': 1.87}
{'eval_loss': 0.22425158321857452, 'eval_accuracy': 0.927429086409947, 'eval_precision': 0.7225455465587044, 'eval_recall': 0.7270528325907065, 'eval_f1': 0.7247921822450664, 'eval_runtime': 4.1903, 'eval_samples_per_second': 969.138, 'eval_steps_per_second': 121.232, 'epoch': 1.87}
{'loss': 0.2693, 'grad_norm': 4.5432634353637695, 'learning_rate': 1.3862320039715373e-05, 'epoch': 1.88}
{'loss': 0.2025, 'grad_norm': 2.416839838027954, 'learning_rate': 1.384577196756578e-05, 'epoch': 1.88}
{'loss': 0.2846, 'grad_norm': 5.994977951049805, 'learning_rate': 1.3829223895416187e-05, 'epoch': 1.89}
{'loss': 0.2717, 'grad_norm': 3.743354082107544, 'learning_rate': 1.3812675823266591e-05, 'epoch': 1.89}
{'loss': 0.2022, 'grad_norm': 2.4741203784942627, 'learning_rate': 1.3796127751116997e-05, 'epoch': 1.9}
{'loss': 0.2017, 'grad_norm': 4.167469024658203, 'learning_rate': 1.3779579678967401e-05, 'epoch': 1.9}
{'loss': 0.1608, 'grad_norm': 1.6578038930892944, 'learning_rate': 1.3763031606817807e-05, 'epoch': 1.91}
{'loss': 0.2065, 'grad_norm': 2.9728896617889404, 'learning_rate': 1.3746483534668211e-05, 'epoch': 1.91}
{'loss': 0.2556, 'grad_norm': 4.29438591003418, 'learning_rate': 1.3729935462518617e-05, 'epoch': 1.92}
{'loss': 0.2028, 'grad_norm': 3.0596554279327393, 'learning_rate': 1.3713387390369024e-05, 'epoch': 1.92}
{'eval_loss': 0.22141246497631073, 'eval_accuracy': 0.9250309316144012, 'eval_precision': 0.6969155650827676, 'eval_recall': 0.7450031826861871, 'eval_f1': 0.7201575190745755, 'eval_runtime': 4.1855, 'eval_samples_per_second': 970.243, 'eval_steps_per_second': 121.37, 'epoch': 1.92}
{'loss': 0.1488, 'grad_norm': 3.3294320106506348, 'learning_rate': 1.3696839318219429e-05, 'epoch': 1.93}
{'loss': 0.2688, 'grad_norm': 2.546257495880127, 'learning_rate': 1.3680291246069834e-05, 'epoch': 1.93}
{'loss': 0.1796, 'grad_norm': 1.5812658071517944, 'learning_rate': 1.3663743173920239e-05, 'epoch': 1.94}
{'loss': 0.1924, 'grad_norm': 2.3299853801727295, 'learning_rate': 1.3647195101770644e-05, 'epoch': 1.94}
{'loss': 0.2344, 'grad_norm': 2.2722158432006836, 'learning_rate': 1.3630647029621052e-05, 'epoch': 1.94}
{'loss': 0.1562, 'grad_norm': 3.876030206680298, 'learning_rate': 1.3614098957471456e-05, 'epoch': 1.95}
{'loss': 0.1722, 'grad_norm': 0.6633201241493225, 'learning_rate': 1.3597550885321862e-05, 'epoch': 1.95}
{'loss': 0.2049, 'grad_norm': 3.8964011669158936, 'learning_rate': 1.3581002813172266e-05, 'epoch': 1.96}
{'loss': 0.16, 'grad_norm': 8.013103485107422, 'learning_rate': 1.3564454741022672e-05, 'epoch': 1.96}
{'loss': 0.1941, 'grad_norm': 3.2841882705688477, 'learning_rate': 1.3547906668873076e-05, 'epoch': 1.97}
{'eval_loss': 0.22694715857505798, 'eval_accuracy': 0.9256266515954603, 'eval_precision': 0.6961151415867073, 'eval_recall': 0.7573520050922979, 'eval_f1': 0.7254435705139931, 'eval_runtime': 4.1997, 'eval_samples_per_second': 966.981, 'eval_steps_per_second': 120.962, 'epoch': 1.97}
{'loss': 0.1797, 'grad_norm': 3.034679651260376, 'learning_rate': 1.3531358596723482e-05, 'epoch': 1.97}
{'loss': 0.2041, 'grad_norm': 3.7782394886016846, 'learning_rate': 1.351481052457389e-05, 'epoch': 1.98}
{'loss': 0.1639, 'grad_norm': 4.653749942779541, 'learning_rate': 1.3498262452424294e-05, 'epoch': 1.98}
{'loss': 0.1674, 'grad_norm': 1.2359315156936646, 'learning_rate': 1.34817143802747e-05, 'epoch': 1.99}
{'loss': 0.1982, 'grad_norm': 1.6491978168487549, 'learning_rate': 1.3465166308125104e-05, 'epoch': 1.99}
{'loss': 0.1594, 'grad_norm': 2.3503246307373047, 'learning_rate': 1.344861823597551e-05, 'epoch': 2.0}
{'loss': 0.1378, 'grad_norm': 1.2282710075378418, 'learning_rate': 1.3432070163825914e-05, 'epoch': 2.0}
{'loss': 0.1847, 'grad_norm': 2.2737293243408203, 'learning_rate': 1.3415522091676321e-05, 'epoch': 2.01}
{'loss': 0.1156, 'grad_norm': 2.704313278198242, 'learning_rate': 1.3398974019526727e-05, 'epoch': 2.01}
{'loss': 0.1724, 'grad_norm': 3.607163190841675, 'learning_rate': 1.3382425947377131e-05, 'epoch': 2.02}
{'eval_loss': 0.22073623538017273, 'eval_accuracy': 0.9278109581926772, 'eval_precision': 0.7045802425526905, 'eval_recall': 0.7618077657542967, 'eval_f1': 0.7320773183264008, 'eval_runtime': 4.1871, 'eval_samples_per_second': 969.881, 'eval_steps_per_second': 121.325, 'epoch': 2.02}
{'loss': 0.1445, 'grad_norm': 5.093365669250488, 'learning_rate': 1.3365877875227537e-05, 'epoch': 2.02}
{'loss': 0.1322, 'grad_norm': 1.886054277420044, 'learning_rate': 1.3349329803077941e-05, 'epoch': 2.03}
{'loss': 0.1649, 'grad_norm': 4.083854675292969, 'learning_rate': 1.3332781730928347e-05, 'epoch': 2.03}
{'loss': 0.195, 'grad_norm': 4.010893821716309, 'learning_rate': 1.3316233658778755e-05, 'epoch': 2.04}
{'loss': 0.1484, 'grad_norm': 2.0044684410095215, 'learning_rate': 1.3299685586629159e-05, 'epoch': 2.04}
{'loss': 0.1225, 'grad_norm': 3.753664970397949, 'learning_rate': 1.3283137514479565e-05, 'epoch': 2.05}
{'loss': 0.128, 'grad_norm': 2.3749337196350098, 'learning_rate': 1.3266589442329969e-05, 'epoch': 2.05}
{'loss': 0.1589, 'grad_norm': 1.227001428604126, 'learning_rate': 1.3250041370180375e-05, 'epoch': 2.06}
{'loss': 0.214, 'grad_norm': 3.4578120708465576, 'learning_rate': 1.3233493298030779e-05, 'epoch': 2.06}
{'loss': 0.0874, 'grad_norm': 2.1586382389068604, 'learning_rate': 1.3216945225881187e-05, 'epoch': 2.07}
{'eval_loss': 0.23016735911369324, 'eval_accuracy': 0.9286969007286113, 'eval_precision': 0.7097432205423566, 'eval_recall': 0.7530235518777848, 'eval_f1': 0.7307430971647414, 'eval_runtime': 4.1932, 'eval_samples_per_second': 968.472, 'eval_steps_per_second': 121.148, 'epoch': 2.07}
{'loss': 0.1604, 'grad_norm': 3.1116397380828857, 'learning_rate': 1.3200397153731593e-05, 'epoch': 2.07}
{'loss': 0.2057, 'grad_norm': 4.259000778198242, 'learning_rate': 1.3183849081581997e-05, 'epoch': 2.08}
{'loss': 0.1241, 'grad_norm': 1.5725735425949097, 'learning_rate': 1.3167301009432403e-05, 'epoch': 2.08}
{'loss': 0.2047, 'grad_norm': 3.8685028553009033, 'learning_rate': 1.3150752937282807e-05, 'epoch': 2.09}
{'loss': 0.2621, 'grad_norm': 8.106048583984375, 'learning_rate': 1.3134204865133213e-05, 'epoch': 2.09}
{'loss': 0.1954, 'grad_norm': 4.311304092407227, 'learning_rate': 1.3117656792983617e-05, 'epoch': 2.1}
{'loss': 0.125, 'grad_norm': 2.0077083110809326, 'learning_rate': 1.3101108720834024e-05, 'epoch': 2.1}
{'loss': 0.13, 'grad_norm': 2.600167751312256, 'learning_rate': 1.308456064868443e-05, 'epoch': 2.11}
{'loss': 0.171, 'grad_norm': 2.3289568424224854, 'learning_rate': 1.3068012576534834e-05, 'epoch': 2.11}
{'loss': 0.0958, 'grad_norm': 1.27626371383667, 'learning_rate': 1.305146450438524e-05, 'epoch': 2.12}
{'eval_loss': 0.22583557665348053, 'eval_accuracy': 0.9288801991843219, 'eval_precision': 0.7279688676876727, 'eval_recall': 0.7382558879694462, 'eval_f1': 0.7330762910056254, 'eval_runtime': 4.1687, 'eval_samples_per_second': 974.166, 'eval_steps_per_second': 121.861, 'epoch': 2.12}
{'loss': 0.1622, 'grad_norm': 5.7919745445251465, 'learning_rate': 1.3034916432235644e-05, 'epoch': 2.12}
{'loss': 0.1315, 'grad_norm': 4.2426934242248535, 'learning_rate': 1.3018368360086052e-05, 'epoch': 2.13}
{'loss': 0.1689, 'grad_norm': 3.356351375579834, 'learning_rate': 1.3001820287936458e-05, 'epoch': 2.13}
{'loss': 0.162, 'grad_norm': 1.5287009477615356, 'learning_rate': 1.2985272215786862e-05, 'epoch': 2.14}
{'loss': 0.2069, 'grad_norm': 2.584115505218506, 'learning_rate': 1.2968724143637268e-05, 'epoch': 2.14}
{'loss': 0.1389, 'grad_norm': 2.880786895751953, 'learning_rate': 1.2952176071487672e-05, 'epoch': 2.15}
{'loss': 0.1549, 'grad_norm': 5.7096991539001465, 'learning_rate': 1.2935627999338078e-05, 'epoch': 2.15}
{'loss': 0.2212, 'grad_norm': 1.7334712743759155, 'learning_rate': 1.2919079927188482e-05, 'epoch': 2.16}
{'loss': 0.1485, 'grad_norm': 1.3504592180252075, 'learning_rate': 1.290253185503889e-05, 'epoch': 2.16}
{'loss': 0.1699, 'grad_norm': 3.78513503074646, 'learning_rate': 1.2885983782889295e-05, 'epoch': 2.17}
{'eval_loss': 0.22564449906349182, 'eval_accuracy': 0.9284677776589733, 'eval_precision': 0.7267623206487835, 'eval_recall': 0.7415658816040739, 'eval_f1': 0.7340894770006301, 'eval_runtime': 4.1629, 'eval_samples_per_second': 975.525, 'eval_steps_per_second': 122.031, 'epoch': 2.17}
{'loss': 0.1545, 'grad_norm': 2.074671745300293, 'learning_rate': 1.287109051795466e-05, 'epoch': 2.17}
{'loss': 0.1486, 'grad_norm': 2.6938679218292236, 'learning_rate': 1.2854542445805065e-05, 'epoch': 2.18}
{'loss': 0.0994, 'grad_norm': 4.038792133331299, 'learning_rate': 1.283799437365547e-05, 'epoch': 2.18}
{'loss': 0.1689, 'grad_norm': 1.6924896240234375, 'learning_rate': 1.2821446301505875e-05, 'epoch': 2.19}
{'loss': 0.1387, 'grad_norm': 3.876878499984741, 'learning_rate': 1.2804898229356283e-05, 'epoch': 2.19}
{'loss': 0.1581, 'grad_norm': 4.547774791717529, 'learning_rate': 1.2788350157206685e-05, 'epoch': 2.2}
{'loss': 0.2477, 'grad_norm': 3.7074813842773438, 'learning_rate': 1.2771802085057093e-05, 'epoch': 2.2}
{'loss': 0.2144, 'grad_norm': 2.1141533851623535, 'learning_rate': 1.2755254012907497e-05, 'epoch': 2.21}
{'loss': 0.1205, 'grad_norm': 3.459644317626953, 'learning_rate': 1.2738705940757903e-05, 'epoch': 2.21}
{'loss': 0.1164, 'grad_norm': 3.8566572666168213, 'learning_rate': 1.2722157868608309e-05, 'epoch': 2.22}
{'eval_loss': 0.23545660078525543, 'eval_accuracy': 0.9255655521102235, 'eval_precision': 0.7010901418356582, 'eval_recall': 0.7614258434118396, 'eval_f1': 0.7300134260954474, 'eval_runtime': 4.3292, 'eval_samples_per_second': 938.04, 'eval_steps_per_second': 117.342, 'epoch': 2.22}
{'loss': 0.1493, 'grad_norm': 3.5268774032592773, 'learning_rate': 1.2705609796458713e-05, 'epoch': 2.22}
{'loss': 0.1548, 'grad_norm': 3.673464775085449, 'learning_rate': 1.268906172430912e-05, 'epoch': 2.23}
{'loss': 0.1446, 'grad_norm': 3.873410940170288, 'learning_rate': 1.2672513652159524e-05, 'epoch': 2.23}
{'loss': 0.156, 'grad_norm': 3.2984023094177246, 'learning_rate': 1.265596558000993e-05, 'epoch': 2.24}
{'loss': 0.1651, 'grad_norm': 3.2955963611602783, 'learning_rate': 1.2639417507860334e-05, 'epoch': 2.24}
{'loss': 0.1692, 'grad_norm': 3.4652767181396484, 'learning_rate': 1.262286943571074e-05, 'epoch': 2.25}
{'loss': 0.2107, 'grad_norm': 3.776592969894409, 'learning_rate': 1.2606321363561146e-05, 'epoch': 2.25}
{'loss': 0.2278, 'grad_norm': 1.4989469051361084, 'learning_rate': 1.258977329141155e-05, 'epoch': 2.26}
{'loss': 0.1539, 'grad_norm': 3.775054931640625, 'learning_rate': 1.2573225219261958e-05, 'epoch': 2.26}
{'loss': 0.1663, 'grad_norm': 3.2087504863739014, 'learning_rate': 1.2556677147112362e-05, 'epoch': 2.26}
{'eval_loss': 0.22610929608345032, 'eval_accuracy': 0.9295064689079995, 'eval_precision': 0.71875, 'eval_recall': 0.7612985359643539, 'eval_f1': 0.7394126738794436, 'eval_runtime': 4.1949, 'eval_samples_per_second': 968.088, 'eval_steps_per_second': 121.1, 'epoch': 2.26}
{'loss': 0.1413, 'grad_norm': 3.9014108180999756, 'learning_rate': 1.2540129074962768e-05, 'epoch': 2.27}
{'loss': 0.1597, 'grad_norm': 4.439655780792236, 'learning_rate': 1.2523581002813174e-05, 'epoch': 2.27}
{'loss': 0.115, 'grad_norm': 3.313983201980591, 'learning_rate': 1.2507032930663578e-05, 'epoch': 2.28}
{'loss': 0.188, 'grad_norm': 6.434926986694336, 'learning_rate': 1.2490484858513986e-05, 'epoch': 2.28}
{'loss': 0.2561, 'grad_norm': 1.734511137008667, 'learning_rate': 1.247393678636439e-05, 'epoch': 2.29}
{'loss': 0.1639, 'grad_norm': 1.646927833557129, 'learning_rate': 1.2457388714214796e-05, 'epoch': 2.29}
{'loss': 0.1395, 'grad_norm': 0.7339279651641846, 'learning_rate': 1.24408406420652e-05, 'epoch': 2.3}
{'loss': 0.2033, 'grad_norm': 5.418994903564453, 'learning_rate': 1.2424292569915606e-05, 'epoch': 2.3}
{'loss': 0.2211, 'grad_norm': 5.21470308303833, 'learning_rate': 1.2407744497766011e-05, 'epoch': 2.31}
{'loss': 0.1993, 'grad_norm': 3.4459028244018555, 'learning_rate': 1.2391196425616416e-05, 'epoch': 2.31}
{'eval_loss': 0.22225384414196014, 'eval_accuracy': 0.9285288771442101, 'eval_precision': 0.7345837615621789, 'eval_recall': 0.7279439847231063, 'eval_f1': 0.7312488010742375, 'eval_runtime': 4.1894, 'eval_samples_per_second': 969.358, 'eval_steps_per_second': 121.259, 'epoch': 2.31}
{'loss': 0.1599, 'grad_norm': 1.1935253143310547, 'learning_rate': 1.2374648353466823e-05, 'epoch': 2.32}
{'loss': 0.1441, 'grad_norm': 2.839933395385742, 'learning_rate': 1.2358100281317227e-05, 'epoch': 2.32}
{'loss': 0.1725, 'grad_norm': 2.660104990005493, 'learning_rate': 1.2341552209167633e-05, 'epoch': 2.33}
{'loss': 0.1781, 'grad_norm': 4.528470516204834, 'learning_rate': 1.2325004137018037e-05, 'epoch': 2.33}
{'loss': 0.1032, 'grad_norm': 3.6334388256073, 'learning_rate': 1.2308456064868443e-05, 'epoch': 2.34}
{'loss': 0.1565, 'grad_norm': 2.764233112335205, 'learning_rate': 1.229190799271885e-05, 'epoch': 2.34}
{'loss': 0.1539, 'grad_norm': 2.0126171112060547, 'learning_rate': 1.2275359920569255e-05, 'epoch': 2.35}
{'loss': 0.1897, 'grad_norm': 3.777360439300537, 'learning_rate': 1.225881184841966e-05, 'epoch': 2.35}
{'loss': 0.1647, 'grad_norm': 1.7192445993423462, 'learning_rate': 1.2242263776270065e-05, 'epoch': 2.36}
{'loss': 0.1414, 'grad_norm': 2.1847853660583496, 'learning_rate': 1.2225715704120471e-05, 'epoch': 2.36}
{'eval_loss': 0.22888053953647614, 'eval_accuracy': 0.926482044388776, 'eval_precision': 0.7003589209216163, 'eval_recall': 0.7700827498408657, 'eval_f1': 0.7335677904438515, 'eval_runtime': 4.1873, 'eval_samples_per_second': 969.83, 'eval_steps_per_second': 121.318, 'epoch': 2.36}
{'loss': 0.1278, 'grad_norm': 1.6168161630630493, 'learning_rate': 1.2209167631970877e-05, 'epoch': 2.37}
{'loss': 0.1631, 'grad_norm': 5.019961833953857, 'learning_rate': 1.2192619559821281e-05, 'epoch': 2.37}
{'loss': 0.1294, 'grad_norm': 2.9498817920684814, 'learning_rate': 1.2176071487671688e-05, 'epoch': 2.38}
{'loss': 0.1249, 'grad_norm': 1.9653171300888062, 'learning_rate': 1.2159523415522093e-05, 'epoch': 2.38}
{'loss': 0.1471, 'grad_norm': 5.542686939239502, 'learning_rate': 1.2142975343372498e-05, 'epoch': 2.39}
{'loss': 0.131, 'grad_norm': 0.7100546360015869, 'learning_rate': 1.2126427271222903e-05, 'epoch': 2.39}
{'loss': 0.1714, 'grad_norm': 4.015788555145264, 'learning_rate': 1.2109879199073308e-05, 'epoch': 2.4}
{'loss': 0.1774, 'grad_norm': 2.774428606033325, 'learning_rate': 1.2093331126923716e-05, 'epoch': 2.4}
{'loss': 0.1371, 'grad_norm': 2.418994903564453, 'learning_rate': 1.207678305477412e-05, 'epoch': 2.41}
{'loss': 0.1362, 'grad_norm': 3.4626541137695312, 'learning_rate': 1.2060234982624526e-05, 'epoch': 2.41}
{'eval_loss': 0.22565463185310364, 'eval_accuracy': 0.9279178822918417, 'eval_precision': 0.7058340180772391, 'eval_recall': 0.7654996817313813, 'eval_f1': 0.7344570660803713, 'eval_runtime': 4.1792, 'eval_samples_per_second': 971.719, 'eval_steps_per_second': 121.555, 'epoch': 2.41}
{'loss': 0.0954, 'grad_norm': 3.5049426555633545, 'learning_rate': 1.204368691047493e-05, 'epoch': 2.42}
{'loss': 0.1197, 'grad_norm': 1.882275938987732, 'learning_rate': 1.2027138838325336e-05, 'epoch': 2.42}
{'loss': 0.1162, 'grad_norm': 3.995366096496582, 'learning_rate': 1.2012245573390702e-05, 'epoch': 2.43}
{'loss': 0.1694, 'grad_norm': 2.7906808853149414, 'learning_rate': 1.1995697501241106e-05, 'epoch': 2.43}
{'loss': 0.2102, 'grad_norm': 3.3282558917999268, 'learning_rate': 1.1979149429091512e-05, 'epoch': 2.44}
{'loss': 0.1576, 'grad_norm': 4.984404563903809, 'learning_rate': 1.1962601356941916e-05, 'epoch': 2.44}
{'loss': 0.1065, 'grad_norm': 2.352586030960083, 'learning_rate': 1.1946053284792323e-05, 'epoch': 2.45}
{'loss': 0.1506, 'grad_norm': 4.195289611816406, 'learning_rate': 1.192950521264273e-05, 'epoch': 2.45}
{'loss': 0.1418, 'grad_norm': 8.77428150177002, 'learning_rate': 1.1912957140493133e-05, 'epoch': 2.46}
{'loss': 0.1593, 'grad_norm': 3.0869383811950684, 'learning_rate': 1.189640906834354e-05, 'epoch': 2.46}
{'eval_loss': 0.22474639117717743, 'eval_accuracy': 0.9282233797180258, 'eval_precision': 0.719047619047619, 'eval_recall': 0.7497135582431572, 'eval_f1': 0.7340604549703958, 'eval_runtime': 4.1888, 'eval_samples_per_second': 969.48, 'eval_steps_per_second': 121.275, 'epoch': 2.46}
{'loss': 0.2169, 'grad_norm': 1.9136172533035278, 'learning_rate': 1.1879860996193943e-05, 'epoch': 2.47}
{'loss': 0.1699, 'grad_norm': 2.4076478481292725, 'learning_rate': 1.1863312924044351e-05, 'epoch': 2.47}
{'loss': 0.1255, 'grad_norm': 5.466623783111572, 'learning_rate': 1.1846764851894753e-05, 'epoch': 2.48}
{'loss': 0.1462, 'grad_norm': 4.111543655395508, 'learning_rate': 1.1830216779745161e-05, 'epoch': 2.48}
{'loss': 0.1577, 'grad_norm': 9.0462064743042, 'learning_rate': 1.1813668707595567e-05, 'epoch': 2.49}
{'loss': 0.1636, 'grad_norm': 3.5753321647644043, 'learning_rate': 1.1797120635445971e-05, 'epoch': 2.49}
{'loss': 0.1383, 'grad_norm': 0.8964297771453857, 'learning_rate': 1.1780572563296377e-05, 'epoch': 2.5}
{'loss': 0.1363, 'grad_norm': 1.323150873184204, 'learning_rate': 1.1764024491146781e-05, 'epoch': 2.5}
{'loss': 0.1484, 'grad_norm': 3.773668050765991, 'learning_rate': 1.1747476418997189e-05, 'epoch': 2.51}
{'loss': 0.1136, 'grad_norm': 4.498071670532227, 'learning_rate': 1.1730928346847594e-05, 'epoch': 2.51}
{'eval_loss': 0.22699157893657684, 'eval_accuracy': 0.929842516076802, 'eval_precision': 0.725604569206465, 'eval_recall': 0.7601527689369828, 'eval_f1': 0.7424769957721958, 'eval_runtime': 4.172, 'eval_samples_per_second': 973.389, 'eval_steps_per_second': 121.763, 'epoch': 2.51}
{'loss': 0.1417, 'grad_norm': 3.3483381271362305, 'learning_rate': 1.1714380274697999e-05, 'epoch': 2.52}
{'loss': 0.2624, 'grad_norm': 2.444810628890991, 'learning_rate': 1.1697832202548404e-05, 'epoch': 2.52}
{'loss': 0.1038, 'grad_norm': 1.0897815227508545, 'learning_rate': 1.1681284130398809e-05, 'epoch': 2.53}
{'loss': 0.1328, 'grad_norm': 3.8174078464508057, 'learning_rate': 1.1664736058249214e-05, 'epoch': 2.53}
{'loss': 0.153, 'grad_norm': 1.5416197776794434, 'learning_rate': 1.1648187986099619e-05, 'epoch': 2.54}
{'loss': 0.1217, 'grad_norm': 1.7391736507415771, 'learning_rate': 1.1631639913950026e-05, 'epoch': 2.54}
{'loss': 0.1033, 'grad_norm': 4.209423065185547, 'learning_rate': 1.1615091841800432e-05, 'epoch': 2.55}
{'loss': 0.1762, 'grad_norm': 2.468017339706421, 'learning_rate': 1.1598543769650836e-05, 'epoch': 2.55}
{'loss': 0.1727, 'grad_norm': 2.280958652496338, 'learning_rate': 1.1581995697501242e-05, 'epoch': 2.56}
{'loss': 0.23, 'grad_norm': 2.017934560775757, 'learning_rate': 1.1565447625351646e-05, 'epoch': 2.56}
{'eval_loss': 0.23140808939933777, 'eval_accuracy': 0.9279789817770785, 'eval_precision': 0.7053937053937054, 'eval_recall': 0.7675366008911522, 'eval_f1': 0.7351542494817705, 'eval_runtime': 4.1808, 'eval_samples_per_second': 971.346, 'eval_steps_per_second': 121.508, 'epoch': 2.56}
{'loss': 0.1879, 'grad_norm': 1.8351335525512695, 'learning_rate': 1.1548899553202054e-05, 'epoch': 2.57}
{'loss': 0.1351, 'grad_norm': 3.564725637435913, 'learning_rate': 1.1532351481052458e-05, 'epoch': 2.57}
{'loss': 0.1722, 'grad_norm': 4.018272876739502, 'learning_rate': 1.1515803408902864e-05, 'epoch': 2.58}
{'loss': 0.1665, 'grad_norm': 1.8591279983520508, 'learning_rate': 1.149925533675327e-05, 'epoch': 2.58}
{'loss': 0.1342, 'grad_norm': 2.1314749717712402, 'learning_rate': 1.1482707264603674e-05, 'epoch': 2.58}
{'loss': 0.1489, 'grad_norm': 4.696976661682129, 'learning_rate': 1.146615919245408e-05, 'epoch': 2.59}
{'loss': 0.1603, 'grad_norm': 3.4454545974731445, 'learning_rate': 1.1449611120304484e-05, 'epoch': 2.59}
{'loss': 0.1158, 'grad_norm': 3.9810447692871094, 'learning_rate': 1.1433063048154891e-05, 'epoch': 2.6}
{'loss': 0.1915, 'grad_norm': 4.662492275238037, 'learning_rate': 1.1416514976005297e-05, 'epoch': 2.6}
{'loss': 0.1091, 'grad_norm': 2.474466562271118, 'learning_rate': 1.1399966903855702e-05, 'epoch': 2.61}
{'eval_loss': 0.23011071979999542, 'eval_accuracy': 0.9280553561336246, 'eval_precision': 0.7155808050284057, 'eval_recall': 0.7536600891152132, 'eval_f1': 0.7341269841269842, 'eval_runtime': 4.1743, 'eval_samples_per_second': 972.848, 'eval_steps_per_second': 121.696, 'epoch': 2.61}
{'loss': 0.1312, 'grad_norm': 1.7117403745651245, 'learning_rate': 1.1383418831706107e-05, 'epoch': 2.61}
{'loss': 0.1536, 'grad_norm': 3.2357685565948486, 'learning_rate': 1.1366870759556512e-05, 'epoch': 2.62}
{'loss': 0.1613, 'grad_norm': 3.3241169452667236, 'learning_rate': 1.1350322687406919e-05, 'epoch': 2.62}
{'loss': 0.228, 'grad_norm': 3.5095245838165283, 'learning_rate': 1.1333774615257323e-05, 'epoch': 2.63}
{'loss': 0.2725, 'grad_norm': 1.3850226402282715, 'learning_rate': 1.1317226543107729e-05, 'epoch': 2.63}
{'loss': 0.1305, 'grad_norm': 1.4453601837158203, 'learning_rate': 1.1300678470958135e-05, 'epoch': 2.64}
{'loss': 0.1267, 'grad_norm': 4.008423805236816, 'learning_rate': 1.1284130398808539e-05, 'epoch': 2.64}
{'loss': 0.1785, 'grad_norm': 4.625711441040039, 'learning_rate': 1.1267582326658945e-05, 'epoch': 2.65}
{'loss': 0.1641, 'grad_norm': 6.464198589324951, 'learning_rate': 1.125103425450935e-05, 'epoch': 2.65}
{'loss': 0.1535, 'grad_norm': 3.8134384155273438, 'learning_rate': 1.1234486182359757e-05, 'epoch': 2.66}
{'eval_loss': 0.2239479422569275, 'eval_accuracy': 0.927795683321368, 'eval_precision': 0.7150784077201447, 'eval_recall': 0.7546785486950986, 'eval_f1': 0.734344998451533, 'eval_runtime': 4.2007, 'eval_samples_per_second': 966.733, 'eval_steps_per_second': 120.931, 'epoch': 2.66}
{'loss': 0.1564, 'grad_norm': 2.6118454933166504, 'learning_rate': 1.1217938110210161e-05, 'epoch': 2.66}
{'loss': 0.1601, 'grad_norm': 2.775057554244995, 'learning_rate': 1.1201390038060567e-05, 'epoch': 2.67}
{'loss': 0.2139, 'grad_norm': 3.359224557876587, 'learning_rate': 1.1184841965910973e-05, 'epoch': 2.67}
{'loss': 0.1585, 'grad_norm': 2.0294156074523926, 'learning_rate': 1.1168293893761377e-05, 'epoch': 2.68}
{'loss': 0.142, 'grad_norm': 3.597324848175049, 'learning_rate': 1.1151745821611784e-05, 'epoch': 2.68}
